,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__bootstrap,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
71,0.7944038391113282,0.00885605285735262,0.05219426155090332,0.0027087624135445445,True,15,sqrt,10,400,"{'rf__bootstrap': True, 'rf__max_depth': 15, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 400}",-46.92480614249262,-36.437479775951125,-47.907054898077654,-43.35567790931206,-40.74166822431357,-43.07333739002941,4.189263420705654,67
72,0.22819962501525878,0.001905237469545676,0.016266059875488282,0.0036546743729232974,True,20,auto,2,50,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",-43.43597445526057,-34.72883515640546,-41.252850533365084,-42.17321241528604,-39.520030053399104,-40.222180522743244,3.0287666186969417,24
73,0.45157618522644044,0.009553491745258639,0.021256208419799805,0.0010048039952559402,True,20,auto,2,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-43.54098476278276,-33.89692950643197,-42.2770172233429,-41.64270433291462,-39.44527275288074,-40.160581715670595,3.401414922709521,22
74,0.870363998413086,0.008246722446124153,0.03451471328735352,0.0012449893523489627,True,20,auto,2,200,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-43.97941320953746,-34.511086244610475,-42.165524133026175,-40.023906095437155,-38.769868114233816,-39.88995955936902,3.2282084796980124,7
75,1.7128692626953126,0.023752409179488048,0.06014528274536133,0.0038215973931927404,True,20,auto,2,400,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 2, 'rf__n_estimators': 400}",-43.55652942003065,-33.79523716174782,-41.712520944235095,-40.1685463913342,-38.57127066332835,-39.56082091613522,3.3222280308226626,1
76,0.20433740615844725,0.006024218314220685,0.015485572814941406,0.0018710326355134757,True,20,auto,6,50,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 50}",-43.936731009893315,-33.977898874247465,-41.99698473161508,-41.78811386756914,-39.718710949874435,-40.28368788663989,3.424195721022147,25
77,0.3942399024963379,0.007978699999866156,0.021581697463989257,0.0036978348214227494,True,20,auto,6,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 100}",-43.70274376798741,-34.221125164221675,-42.3260659940687,-40.70660821519057,-39.69312537766232,-40.129933703826126,3.2565424042804714,19
78,0.7590335369110107,0.0094312840863567,0.031096935272216797,0.0011680232137295712,True,20,auto,6,200,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 200}",-43.353863278520265,-34.067329390199795,-42.34860772028557,-40.842500855687724,-39.38947509720852,-40.000355268380375,3.257099488712736,11
79,1.5291213989257812,0.02573347581394392,0.05530924797058105,0.0025536560845754964,True,20,auto,6,400,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 6, 'rf__n_estimators': 400}",-43.49229037740434,-34.137131579865716,-41.93090884154447,-40.5591966744117,-39.44813206788645,-39.91353190822254,3.189909171965986,9
80,0.1892418384552002,0.001944569242106959,0.01654195785522461,0.003909251003383525,True,20,auto,10,50,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",-45.26837102263696,-34.285045107472314,-44.034182342252045,-40.77270238188734,-40.86051747407683,-41.044163665665096,3.809914443055519,36
81,0.36165900230407716,0.005004628376428322,0.018532991409301758,0.000434973929372816,True,20,auto,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-44.28697027906857,-33.71800568083508,-42.953908637789326,-40.5242991281458,-40.4081176248953,-40.37826027014681,3.64124122935328,29
82,0.71446852684021,0.009542099845913357,0.02947235107421875,0.0009568601681425066,True,20,auto,10,200,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-44.135813230573696,-34.16898416953413,-42.38863830874459,-41.02224436324038,-39.91482306721601,-40.32610062786176,3.386202008561518,27
83,1.4433574199676513,0.04027413493044665,0.051343345642089845,0.0014455488414101814,True,20,auto,10,400,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'auto', 'rf__min_samples_split': 10, 'rf__n_estimators': 400}",-44.230012435199,-34.062350226685076,-42.90602284962689,-40.32270903555675,-40.0860454752301,-40.32142800445956,3.4982459596266753,26
84,0.14027934074401854,0.0034357628845327333,0.017988109588623048,0.0038774029384535435,True,20,sqrt,2,50,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",-46.3075185951164,-35.81849293744148,-47.71511024778438,-42.981660638627176,-41.12202647125974,-42.78896177804584,4.196437128006965,55
85,0.2703343391418457,0.008287405829949142,0.022518730163574217,0.000712919354829465,True,20,sqrt,2,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-46.34117535214526,-36.54827388857302,-46.88021325216257,-42.288862897908764,-40.18415362859809,-42.44853580387754,3.8667407567664207,41
86,0.5051474571228027,0.016038111825839294,0.03791933059692383,0.004405382019920059,True,20,sqrt,2,200,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",-46.03273066862798,-35.496674063142024,-46.53099904923139,-42.90765590702459,-38.98385236147623,-41.99038240990044,4.219162016409672,39
87,0.9836493015289307,0.01782293817736876,0.05886402130126953,0.0009671343158416221,True,20,sqrt,2,400,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 2, 'rf__n_estimators': 400}",-45.8457972946519,-36.45613380232691,-45.95617716656635,-42.43983625109259,-39.79806290261713,-42.09920148345098,3.637821470592718,40
88,0.12235770225524903,0.004093517159772794,0.013468790054321288,0.00032682358992438073,True,20,sqrt,6,50,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 50}",-46.24376711111856,-37.49225130281061,-48.31029334458197,-43.42165349876409,-41.01098295437391,-43.29578964232983,3.814526421624067,73
89,0.22729988098144532,0.00855646130898385,0.019449520111083984,0.0008645937717544111,True,20,sqrt,6,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 100}",-46.38123207822629,-36.96580615344574,-46.86181397931378,-43.126541120495,-40.5556646685064,-42.77821159999745,3.7014232492793546,54
90,0.5632769107818604,0.2567428706905611,0.030875253677368163,0.0010524371468042543,True,20,sqrt,6,200,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 200}",-45.939039853551925,-36.6047673685552,-47.06342848883266,-43.50064295876711,-40.88094808542721,-42.797765351026825,3.7572579596698166,57
91,0.8553089141845703,0.006120797788379751,0.05768179893493652,0.003411342662746683,True,20,sqrt,6,400,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 6, 'rf__n_estimators': 400}",-45.771644119593745,-36.1567218264517,-47.0597540578192,-43.402840107225195,-40.24326311757549,-42.526844645733064,3.9404712596533944,43
92,0.11026005744934082,0.001973979701744122,0.012708806991577148,0.00015805145786552686,True,20,sqrt,10,50,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",-48.90561801668552,-36.50839069954681,-49.095265633944656,-45.363933219028524,-40.842770552480296,-44.14319562433716,4.855448827715772,83
93,0.212441349029541,0.0039583969952090145,0.020365333557128905,0.002394427829160695,True,20,sqrt,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-46.9658627335707,-37.29549648196853,-47.541569209214536,-44.00124515026566,-40.83637159130084,-43.328109033264056,3.8481367060996443,74
94,0.5298020362854003,0.2334121492103216,0.030767107009887697,0.0021763014050968626,True,20,sqrt,10,200,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",-46.56647951110156,-37.122519635564935,-48.53765949680521,-44.25443091585826,-41.279996056628676,-43.55221712319173,4.023369631841626,78
95,0.7949378013610839,0.004254093134077782,0.05347366333007812,0.0030235141515364615,True,20,sqrt,10,400,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_split': 10, 'rf__n_estimators': 400}",-46.26162725039178,-36.52715850279167,-47.9192192823769,-43.92682804996985,-40.67901499248824,-43.06276961560369,4.073349708352555,66
